timestamp,collection_period,ticker,name,exchange,currency,close,previous_close,change,percent_change,volume
2026-03-24 19:53:02,end_of_day,AAPL,Apple Inc.,NASDAQ,USD,251.64,251.49001,0.1499939,0.05964209,27882961.0
2026-03-24 19:53:02,end_of_day,MSFT,Microsoft Corp.,NASDAQ,USD,372.73999,383.0,-10.26001,-2.67885,40186581.0
2026-03-24 19:53:02,end_of_day,TSLA,"Tesla, Inc.",NASDAQ,USD,383.029999,380.85001,2.17999,0.5724019,59674483.0
2026-03-24 19:53:03,end_of_day,NVDA,NVIDIA Corporation,NASDAQ,USD,175.2,175.64,-0.44000244,-0.2505138,142336713.0
2026-03-24 19:53:03,end_of_day,AMZN,"Amazon.com, Inc.",NASDAQ,USD,207.24001,210.14,-2.89999,-1.38003,34266291.0
2026-03-24 19:53:03,end_of_day,SPY,SPDR S&P 500 ETF Trust,NYSE,USD,653.17999,655.38,-2.20001,-0.33568498,95310078.0
2026-03-24 19:53:03,end_of_day,QQQ,Invesco QQQ Trust,NASDAQ,USD,583.97998,588.0,-4.02002,-0.68367679,50831532.0
